author,previewPDFURL,price,url,name,type,producer,productImage
Endre Vegh,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-modern-benoni,Starting Out: Modern Benoni,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/79c58aac6b2455c446875e0ffb048c2d_1024x1024@2x.jpg?v=1542115473
,,9.99,https://everymanchess.com/collections/openings-books/products/starting-out-alekhines-defence,Starting Out: Alekhine's Defence,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/dd77e16b6b3b0272074139c3af27a90a_1024x1024@2x.jpg?v=1542115492
,,,https://everymanchess.com/collections/openings-books/products/starting-out-attacking-play,Starting Out: Attacking Play,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/99ab552b7f8e489806524e3f6dae51e7_1024x1024@2x.jpg?v=1542115479
,,,https://everymanchess.com/collections/openings-books/products/the-offbeat-kings-indian-lesser-known-tries-to-counter-this-most-popular-of-defences,The Offbeat King's Indian: Lesser known tries to counter this most popular of defences,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/c042f3928797a0cdf4d796cb11075f5c_1024x1024@2x.jpg?v=1542115502
John Emms,,14.95,https://everymanchess.com/collections/openings-books/products/the-scandinavian-2nd-edition,The Scandinavian (2nd edition),eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/18aed0503e6b002f777acc8636fa2055_1024x1024@2x.jpg?v=1542115498
Alexander Raetsky,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-benoni-systems,Starting Out: Benoni Systems,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/4cd0746e873a80eba1e58e8ffac2ee81_1024x1024@2x.jpg?v=1542115522
Glenn Flear,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-slav-semi-slav,Starting Out: Slav & Semi-Slav,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/b6af72f4c9524d0103ef2f042cd35405_1024x1024@2x.jpg?v=1542115528
John Emms,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-scotch-game,Starting Out: The Scotch Game,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/cf6cdd5c42b024f9a981c9cc3fb63e8e_1024x1024@2x.jpg?v=1542115534
Richard Palliser,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-sicilian-najdorf,Starting Out: Sicilian Najdorf,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/e26de96c7a55309a658b31c55f0221a3_1024x1024@2x.jpg?v=1542115539
John Emms,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-kings-indian-attack,Starting Out: King's Indian Attack,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/5d3bc841d93448a505f4b96a609735ee_1024x1024@2x.jpg?v=1542115543
,,,https://everymanchess.com/collections/openings-books/products/the-petroff-defence,The Petroff Defence,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/6431c2faf5399b6ca7c9451b0cd69e5d_1024x1024@2x.jpg?v=1542115554
Chris Ward,,17.95,https://everymanchess.com/collections/openings-books/products/offbeat-nimzo-indian,Offbeat Nimzo-Indian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/2e2dc5173e9be7f57df5f3c2099fef82_1024x1024@2x.jpg?v=1542115557
Richard Palliser,,10.99,https://everymanchess.com/collections/openings-books/products/tango-a-dynamic-answer-to-1-d4,Tango! A Dynamic Answer to 1 d4,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/b1e9ea8a735d69185b40aa83213d90c0_1024x1024@2x.jpg?v=1542115563
,,,https://everymanchess.com/collections/openings-books/products/ruy-lopez-exchange,Ruy Lopez Exchange,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/d0ce658e90c5930d167e0d10aab1a3db_1024x1024@2x.jpg?v=1542115570
Jan Pinski,,17.95,https://everymanchess.com/collections/openings-books/products/italian-game-and-evans-gambit,Italian Game and Evans Gambit,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/5bfeb16c11661cae95c9f37375bb01bb_1024x1024@2x.jpg?v=1542115573
Sam Collins,,17.95,https://everymanchess.com/collections/openings-books/products/the-french-advance-2nd-edition,The French Advance (2nd edition),eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/40d55a3f904161690ab8d004577bd65f_1024x1024@2x.jpg?v=1542115577
Nigel Davies,,,https://everymanchess.com/collections/openings-books/products/the-trompowsky,The Trompowsky,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/4a22f181129c8d5d2765ec4bc8801b19_1024x1024@2x.jpg?v=1542115603
Neil McDonald,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-dutch-defence,Starting Out: The Dutch Defence,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/6b6a9140c1e362965ec9af1fa169507e_1024x1024@2x.jpg?v=1542115607
Richard Palliser,,19.95,https://everymanchess.com/collections/openings-books/products/the-bb5-sicilian-detailed-coverage-of-a-thoroughly-modern-system,The Bb5 Sicilian: Detailed coverage of a thoroughly modern system,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/O-Bb5-Sicilian_1024x1024@2x.jpg?v=1592904596
,,9.99,https://everymanchess.com/collections/openings-books/products/play-1-b6-a-dynamic-and-hypermodern-opening-system-for-black,Play 1...b6!: A dynamic and hypermodern opening system for Black,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/0f3c51b22dadea01737411efe5e0e028_1024x1024@2x.jpg?v=1542115626
Andrew Martin,,12.99,https://everymanchess.com/collections/openings-books/products/starting-out-the-sicilian-dragon,Starting Out: The Sicilian Dragon,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/4054e98b3a73526601fdcca6fec4f8bf_1024x1024@2x.jpg?v=1542115629
,,,https://everymanchess.com/collections/openings-books/products/opening-repertoire-for-the-positional-player,Opening Repertoire for the Positional Player,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/f9e6c3e5e0403cbfdb8187e5b79ad73c_9a849805-7f16-472f-8dca-1303d113fabd_1024x1024@2x.gif?v=1542115061
,,,https://everymanchess.com/collections/openings-books/products/opening-repertoire-for-the-attacking-player,Opening Repertoire for the Attacking Player,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/f9e6c3e5e0403cbfdb8187e5b79ad73c_1024x1024@2x.gif?v=1542115058
Matthew Sadler,,19.95,https://everymanchess.com/collections/openings-books/products/queens-gambit-declined,Queen's Gambit Declined,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/1539e2906788b527f45da931a9b53510_1024x1024@2x.jpg?v=1542115085
,,,https://everymanchess.com/collections/openings-books/products/sicilian-grand-prix-attack,Sicilian Grand Prix Attack,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/f7b3dc5b1724d2a12416ba83fa789c78_1024x1024@2x.jpg?v=1542115101
,,,https://everymanchess.com/collections/openings-books/products/sicilian-kalashnikov,Sicilian Kalashnikov,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/c8d64c45eee0bc1569af4e7e6331edae_1024x1024@2x.jpg?v=1542115105
,,,https://everymanchess.com/collections/openings-books/products/sicilian-taimanov,Sicilian Taimanov,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/1d748c478e42b196fa41d0d251a8f05d_1024x1024@2x.jpg?v=1542115107
,,,https://everymanchess.com/collections/openings-books/products/simple-winning-chess,Simple Winning Chess,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/20c9f8807fe5c0e465b050aa7eb2e0c5_1024x1024@2x.gif?v=1542115115
,,,https://everymanchess.com/collections/openings-books/products/symmetrical-english,Symmetrical English,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/6b0beb2e6147a385d8e841a86a040ff4_1024x1024@2x.jpg?v=1542115132
,,,https://everymanchess.com/collections/openings-books/products/the-two-knights-defence,The Two Knights Defence,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/905e6f42c4addbb2bf31a46e8316bfca_1024x1024@2x.jpg?v=1542115159
,,,https://everymanchess.com/collections/openings-books/products/unusual-queens-gambit-declined,Unusual Queen's Gambit Declined,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/0b885a3aadc091ca65d608344c43fdac_1024x1024@2x.jpg?v=1542115168
,,,https://everymanchess.com/collections/openings-books/products/vienna-game,Vienna Game,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/265dff95a039288be554579326e29df1_1024x1024@2x.gif?v=1542115176
Alexander Raetsky,,14.95,https://everymanchess.com/collections/openings-books/products/meeting-1e4,Meeting 1 e4,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/7852ed7633854a8719af2e3ee62fae20_1024x1024@2x.jpg?v=1542115197
Jacob Aagaard,,14.95,https://everymanchess.com/collections/openings-books/products/meeting-1d4,Meeting 1 d4,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/57af6fdf46da4a66d4fbfab403e90bd9_1024x1024@2x.jpg?v=1542115201
Joe Gallagher,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-kings-indian,Starting Out: The King's Indian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/fb0b861020a7e76e69195b130ebc02f6_1024x1024@2x.jpg?v=1542115214
,,,https://everymanchess.com/collections/openings-books/products/the-grunfeld-defence,The Grünfeld Defence,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/b95618a983381c7475481afd001941dd_1024x1024@2x.jpg?v=1542115225
Chris Ward,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-nimzo-indian,Starting Out the Nimzo Indian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/ccd6a5ecaf97b951c15da2650fef3575_1024x1024@2x.jpg?v=1542115228
Byron Jacobs,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-french,Starting Out: The French,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/bef07325384f9e1d2965e6ff4ca0fd11_1024x1024@2x.jpg?v=1542115236
,,,https://everymanchess.com/collections/openings-books/products/queens-indian-defence,Queens Indian Defence,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/b8d1b989ed6368c58c0b4255409c1719_1024x1024@2x.jpg?v=1542115247
,,,https://everymanchess.com/collections/openings-books/products/sicilian-kan,Sicilian Kan,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/2cf122498a68b5b3a9c2d4d038d836cc_1024x1024@2x.jpg?v=1542115251
,,,https://everymanchess.com/collections/openings-books/products/classical-dutch,Classical Dutch,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/c802ef8e3bb45f960820c29ce490f9b8_1024x1024@2x.jpg?v=1542115263
Joe Gallagher,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-caro-kann,Starting Out: The Caro-Kann,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/613b1222a6729f7b7af3b79128f2fffe_1024x1024@2x.jpg?v=1542115265
John Shaw,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-queens-gambit,Starting Out: The Queens Gambit,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/331ec860e5aa24bebd0ed2d023b0de05_1024x1024@2x.jpg?v=1542115271
Nigel Davies,,16.95,https://everymanchess.com/collections/openings-books/products/taming-the-sicilian,Taming the Sicilian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/5109a963c40e2c05db9e6d2013b3ca03_1024x1024@2x.jpg?v=1542115277
,,,https://everymanchess.com/collections/openings-books/products/nimzo-indian-rubinstein-the-ever-popular-main-lines-with-4-e3,Nimzo-Indian Rubinstein: The ever popular main lines with 4 e3,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/d5f7c70557dc4c2cd9fc0cebba05e9fb_1024x1024@2x.jpg?v=1542115293
,,,https://everymanchess.com/collections/openings-books/products/a6-slav-the-tricky-and-dynamic-lines-with-a6,...a6 Slav: The Tricky and Dynamic Lines with ...a6,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/d4c1e046688d6dc7df15b1375c05640a_1024x1024@2x.jpg?v=1542115296
Chris Ward,,14.95,https://everymanchess.com/collections/openings-books/products/nimzo-indian-kasparov-variation-4-nf3-as-popularised-by-garry-kasparov,Nimzo-Indian Kasparov Variation: 4 Nf3 as popularised by Garry Kasparov,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/c4fda1addb3066dcef4da6bd6e7ed5f7_1024x1024@2x.jpg?v=1542115301
John Shaw,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-ruy-lopez,Starting Out: The Ruy Lopez,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/4989060270608c36e385b4ddf0756c32_1024x1024@2x.jpg?v=1542115306
Neil McDonald,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-english,Starting Out: The English,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/98292ad6266cd95bc9532507ecad9084_1024x1024@2x.jpg?v=1542115311
John Emms,,17.95,https://everymanchess.com/collections/openings-books/products/play-the-najdorf-scheveningen-style,Play the Najdorf: Scheveningen Style,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/a2d7d876e30e809cc5c961ad2acfca13_1024x1024@2x.jpg?v=1542115324
,,,https://everymanchess.com/collections/openings-books/products/the-marshall-attack-incorporating-the-anti-marshall-lines,The Marshall Attack: Incorporating the Anti-Marshall Lines,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/68382cc05f8c0574833a30b7779d45ec_1024x1024@2x.jpg?v=1542115332
Nigel Davies,,15.95,https://everymanchess.com/collections/openings-books/products/the-veresov-surprise-your-opponents-with-the-tricky-2-nc3,The Veresov: Surprise Your Opponents with the Tricky 2 Nc3!,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/89a00c8b1113ce47e845d2679043753d_1024x1024@2x.jpg?v=1542115335
John Emms,,14.95,https://everymanchess.com/collections/openings-books/products/attacking-with-1e4,Attacking with 1 e4,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/a2325640a2f35c9cd47a4bb4a73a32b1_1024x1024@2x.jpg?v=1542114835
,,,https://everymanchess.com/collections/openings-books/products/basic-chess-openings,Basic Chess Openings,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/4c1748cae6f9b7951b9a9e3ddd45621d_1024x1024@2x.jpg?v=1542114843
,,,https://everymanchess.com/collections/openings-books/products/c3-sicilian,c3 Sicilian,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/0b2344a685ab1600c08f950ef8f532ad_1024x1024@2x.gif?v=1542114860
,,,https://everymanchess.com/collections/openings-books/products/caro-kann-advance,Caro-Kann Advance,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/853850bea4fca95701662bf42765079a_1024x1024@2x.jpg?v=1542114863
Neil McDonald,,17.95,https://everymanchess.com/collections/openings-books/products/play-the-dutch-leningrad-variation,Play the Dutch: An Opening Repertoire for Black Based on the Leningrad Variation,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/25a5e2923f46a2d7d78b5139c055fccd_1024x1024@2x.jpg?v=1542114889
,,,https://everymanchess.com/collections/openings-books/products/closed-sicilian,Closed Sicilian,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/2e026d410c24eb2478dd5ec74bcf86d8_1024x1024@2x.jpg?v=1542114882
,,,https://everymanchess.com/collections/openings-books/products/english-defence,English Defence,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/98abc8f12dd69cf46fd1ff74d83284dd_1024x1024@2x.gif?v=1542114907
,,,https://everymanchess.com/collections/openings-books/products/dutch-stonewall,Dutch Stonewall,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/679f76480bf3988e5ab2a4e1c0fe3aab_1024x1024@2x.jpg?v=1542114894
,,,https://everymanchess.com/collections/openings-books/products/english-opening-symmetrical,English Opening: Symmetrical,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/747fc78a0292a44f14cd9e8d451ace28_1024x1024@2x.gif?v=1542114910
,,,https://everymanchess.com/collections/openings-books/products/fianchetto-grunfeld,Fianchetto Grunfeld,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/304fe8a96b8fd43e2c89b179f6870a7e_1024x1024@2x.jpg?v=1542114917
,,,https://everymanchess.com/collections/openings-books/products/french-classical,French Classical,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/ace866650aed6aa9290eb61221f1cbf2_1024x1024@2x.jpg?v=1542114927
,,,https://everymanchess.com/collections/openings-books/products/french-winawer,French Winawer,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/e2c4d757f9699a1eadec4b23fec37ba5_1024x1024@2x.jpg?v=1542114932
,,,https://everymanchess.com/collections/openings-books/products/the-gambit,The Gambit,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/main-line-caro-kann,Main Line Caro-Kann,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/95d05233b358d84b6f9f44a1f509fc6c_1024x1024@2x.jpg?v=1542115007
,,,https://everymanchess.com/collections/openings-books/products/modern-defence,Modern Defence,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/f5ca74960e49ba6e6962c2b13da00d3d_1024x1024@2x.jpg?v=1542115037
,,,https://everymanchess.com/collections/openings-books/products/more-basic-chess-openings,More Basic Chess Openings,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/bbf39fe13ab5b5e0dc5eb819bbe9f158_1024x1024@2x.jpg?v=1542115040
,,,https://everymanchess.com/collections/openings-books/products/nimzo-larsen-attack,Nimzo-Larsen Attack,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/6ad98b5a4cccad4998c63ed78c58bdfa_1024x1024@2x.jpg?v=1542115046
,,,https://everymanchess.com/collections/openings-books/products/offbeat-spanish,Offbeat Spanish,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/a62379e931a175a0f3b0440edc517f08_1024x1024@2x.jpg?v=1542115051
,,,https://everymanchess.com/collections/openings-books/products/open-ruy-lopez,Open Ruy Lopez,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/00591fa707a19c21a8a84808c4cc42c8_1024x1024@2x.jpg?v=1542115055
,,9.95,https://everymanchess.com/collections/openings-books/products/first-steps-the-queen-s-gambit-video,First Steps: The Queen's Gambit: Video,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/198e646d415a7ca1814d2f999c191f5e_1d799974-f4ab-4219-a785-993537f0f810_1024x1024@2x.jpg?v=1542116862
,,19.95,https://everymanchess.com/collections/openings-books/products/excelling-at-chess-volume-1,Excelling at Chess Volume 1: Technical and Positional Chess,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/202a4cafe2fa2e9a058280f30e8fa933_1024x1024@2x.jpg?v=1542922639
,,19.95,https://everymanchess.com/collections/openings-books/products/how-to-play-against-1d4-1e4,How to play against 1d4 and 1e4,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/bb05ffa091b5d1a4d313c5e12becfce1_1024x1024@2x.jpg?v=1542922662
,,19.95,https://everymanchess.com/collections/openings-books/products/meeting-1d4-1e4,Meeting 1d4 and 1e4,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/efe8676fd2b1b7d736eb41ace81c83fa_1024x1024@2x.jpg?v=1542922678
,,9.99,https://everymanchess.com/collections/openings-books/products/h6-the-french,Play h6 in the French,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/ECPPlayH6intheFrench_1024x1024@2x.jpg?v=1592223137
Richard Palliser,https://cdn.shopify.com/s/files/1/0080/9284/4094/files/The_Iron_English_extracts.pdf?v=1603987290,29.95,https://everymanchess.com/collections/openings-books/products/opening-repertoire-the-iron-english,Opening Repertoire: The Iron English,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/9781781945803-FCORTheIronEnglish_1024x1024@2x.jpg?v=1603790268
